path,label,prediction,prob_fake,prob_real,model1_prediction,1_prob_fake,1_prob_real,model2_prediction,2_prob_fake,2_prob_real,model3_prediction,3_prob_fake,3_prob_real
/content/Dataset/Test/Fake/fake_100.jpg,Fake,Real,0.3535864651203155,0.6464135646820068,Fake,0.9999982118606568,1.7410877717338735e-06,Fake,0.9977795481681824,0.0022204353008419,Fake,0.9999711513519288,2.882147600757889e-05
/content/Dataset/Test/Fake/fake_1004.jpg,Fake,Real,0.1472438871860504,0.852756142616272,Fake,0.999829888343811,0.0001700456341495,Fake,0.9426190257072448,0.0573809593915939,Fake,0.9999204874038696,7.950800500111654e-05
/content/Dataset/Test/Fake/fake_1036.jpg,Fake,Real,0.4737756550312042,0.5262243151664734,Fake,0.9999635219573976,3.6507772165350616e-05,Fake,0.999991774559021,8.200748197850771e-06,Fake,0.9999605417251588,3.949509482481517e-05
/content/Dataset/Test/Fake/fake_1071.jpg,Fake,Real,0.4750473797321319,0.5249525904655457,Fake,0.9999996423721312,3.5432390177447814e-07,Fake,0.9999979734420776,2.072395545837935e-06,Fake,0.999977707862854,2.233563645859249e-05
/content/Dataset/Test/Fake/fake_109.jpg,Fake,Real,0.1713587641716003,0.8286412358283997,Fake,0.9999974966049194,2.5389665552211227e-06,Fake,0.9995157718658448,0.0004842532798647,Fake,0.9999691247940063,3.0932158551877365e-05
/content/Dataset/Test/Fake/fake_1139.jpg,Fake,Real,0.3345946073532104,0.6654053926467896,Fake,0.9999991655349731,8.175566108548082e-07,Fake,0.9999988079071044,1.2444139656508924e-06,Fake,0.999977707862854,2.234398925793357e-05
/content/Dataset/Test/Fake/fake_1147.jpg,Fake,Real,0.0007623879937455,0.9992376565933228,Fake,0.9999953508377076,4.627861926564947e-06,Fake,0.9877420663833618,0.0122578907757997,Fake,0.999970555305481,2.9407294277916662e-05
/content/Dataset/Test/Fake/fake_1158.jpg,Fake,Real,0.0723987519741058,0.9276012778282166,Fake,0.9999994039535522,5.67592962852359e-07,Fake,0.9999825954437256,1.7348707842756994e-05,Fake,0.9999721050262452,2.7953625249210745e-05
/content/Dataset/Test/Fake/fake_1166.jpg,Fake,Real,0.0289113242179155,0.971088707447052,Fake,0.999997854232788,2.142008725058986e-06,Fake,0.9905549883842468,0.0094450302422046,Fake,0.9999721050262452,2.785532342386432e-05
/content/Dataset/Test/Fake/fake_1167.jpg,Fake,Real,0.0938803628087043,0.9061195850372314,Fake,0.9999881982803344,1.1768673175538424e-05,Fake,0.8518128991127014,0.1481871455907821,Fake,0.9998992681503296,0.0001007453174679
