path,label,prediction,prob_fake,prob_real,model1_prediction,1_prob_fake,1_prob_real,model2_prediction,2_prob_fake,2_prob_real,model3_prediction,3_prob_fake,3_prob_real
/content/Dataset/Test/Fake/fake_1972.jpg,Fake,Fake,0.9991983771324158,0.0008016759529709,Real,0.0065993778407573,0.9934006929397584,Real,0.0809176713228225,0.9190823435783386,Real,0.0021950011141598,0.9978049397468568
/content/Dataset/Test/Fake/fake_2348.jpg,Fake,Fake,0.5148781538009644,0.4851218163967132,Real,0.0952805802226066,0.9047194123268129,Real,0.3753781020641327,0.6246218681335449,Real,0.1419406831264495,0.858059287071228
/content/Dataset/Test/Fake/fake_244.jpg,Fake,Fake,0.9019995927810668,0.0980003848671913,Real,0.125913381576538,0.8740866780281067,Real,0.006498119328171,0.993501842021942,Real,0.075333647429943,0.9246663451194764
/content/Dataset/Test/Fake/fake_3706.jpg,Fake,Fake,0.9829833507537842,0.0170165952295064,Real,0.0048334086313843,0.9951666593551636,Real,0.0068984786048531,0.9931014776229858,Real,0.0683608651161193,0.9316391348838806
/content/Dataset/Test/Fake/fake_3972.jpg,Fake,Fake,0.9197787046432496,0.0802213251590728,Real,0.0008941055857576,0.9991058707237244,Real,0.4663581550121307,0.5336418151855469,Real,5.782520383945666e-05,0.999942183494568
/content/Dataset/Test/Fake/fake_3997.jpg,Fake,Fake,0.94031822681427,0.059681799262762,Real,0.0030881883576512,0.9969118237495422,Real,0.1348913013935089,0.8651087284088135,Real,3.5348562960280105e-05,0.9999645948410034
/content/Dataset/Test/Fake/fake_4009.jpg,Fake,Fake,0.9122637510299684,0.0877362638711929,Real,0.0027472735382616,0.9972527623176576,Real,0.4592902064323425,0.5407097339630127,Real,0.195342555642128,0.8046573996543884
/content/Dataset/Test/Fake/fake_5048.jpg,Fake,Fake,0.7831903696060181,0.2168096303939819,Real,0.0005436118808574,0.9994563460350036,Real,0.0073128924705088,0.9926871061325072,Real,0.0033259000629186,0.9966740608215332
/content/Dataset/Test/Fake/fake_5115.jpg,Fake,Fake,0.5318463444709778,0.4681536853313446,Real,0.4348122477531433,0.5651877522468567,Real,0.327116310596466,0.6728836894035339,Real,0.0016402495093643,0.998359739780426
/content/Dataset/Test/Fake/fake_706.jpg,Fake,Fake,0.7390682697296143,0.2609317302703857,Real,0.0731428191065788,0.9268571734428406,Real,0.4072256088256836,0.5927743911743164,Real,0.4411601424217224,0.5588398575782776
/content/Dataset/Test/Real/real_1195.jpg,Real,Real,0.0012517983559519,0.9987481832504272,Fake,0.9966042041778564,0.0033957650884985,Fake,0.9969334602355956,0.003066532080993,Fake,0.9999113082885742,8.873104525264353e-05
/content/Dataset/Test/Real/real_1334.jpg,Real,Real,0.0006300659733824,0.9993699193000792,Fake,0.6372953653335571,0.3627046346664428,Fake,0.5370996594429016,0.4629003405570984,Fake,0.9944739937782288,0.0055259726941585
/content/Dataset/Test/Real/real_1372.jpg,Real,Real,0.0004530250444076,0.9995469450950624,Fake,0.8316808938980103,0.1683191210031509,Fake,0.9352732300758362,0.0647267997264862,Fake,0.9795977473258972,0.0204021967947483
/content/Dataset/Test/Real/real_1508.jpg,Real,Real,0.0230087507516145,0.9769912362098694,Fake,0.9892565608024596,0.0107434308156371,Fake,0.9735678434371948,0.0264321826398372,Fake,0.9857580661773682,0.0142418863251805
/content/Dataset/Test/Real/real_1509.jpg,Real,Real,0.2257245182991027,0.7742754817008972,Fake,0.9856839179992676,0.014316001906991,Fake,0.672256588935852,0.3277434408664703,Fake,0.999942421913147,5.755837628385052e-05
/content/Dataset/Test/Real/real_1590.jpg,Real,Real,0.497876226902008,0.5021237730979919,Fake,0.9998923540115356,0.0001076749686035,Fake,0.9971722960472108,0.002827774034813,Fake,0.8873533010482788,0.1126467138528823
/content/Dataset/Test/Real/real_1607.jpg,Real,Real,0.0421358309686183,0.9578641057014464,Fake,0.8002594709396362,0.1997405588626861,Fake,0.9994696974754332,0.0005303336656652,Fake,0.9999566078186036,4.344936678535305e-05
/content/Dataset/Test/Real/real_1625.jpg,Real,Real,0.0157002974301576,0.9842997789382936,Fake,0.997310996055603,0.0026890507433563,Fake,0.7735902667045593,0.2264097183942794,Fake,0.9999691247940063,3.09032948280219e-05
/content/Dataset/Test/Real/real_1658.jpg,Real,Real,0.0339395180344581,0.9660604596138,Fake,0.6628699898719788,0.3371299505233764,Fake,0.9636610746383668,0.0363389402627944,Fake,0.999959111213684,4.0942617488326505e-05
/content/Dataset/Test/Real/real_1661.jpg,Real,Real,0.0001131577519117,0.9998868703842164,Fake,0.9890314936637878,0.0109685333445668,Fake,0.9357359409332277,0.06426402926445,Fake,0.9999574422836304,4.2596297134878114e-05
/content/Dataset/Test/Real/real_1705.jpg,Real,Real,0.0013820100575685,0.9986180067062378,Fake,0.9995725750923156,0.0004273940285202,Fake,0.9925865530967712,0.0074134701862931,Fake,0.9999319314956664,6.80491648381576e-05
/content/Dataset/Test/Real/real_1743.jpg,Real,Real,0.004014192149043,0.9959858059883118,Fake,0.974989414215088,0.0250105503946542,Fake,0.6293311715126038,0.3706687986850738,Fake,0.9999182224273682,8.172837988240644e-05
/content/Dataset/Test/Real/real_1774.jpg,Real,Real,0.0072627640329301,0.9927372336387634,Fake,0.9999665021896362,3.3483243896625936e-05,Fake,0.9988746047019958,0.0011254060082137,Fake,0.9998158812522888,0.0001841708435676
/content/Dataset/Test/Real/real_1813.jpg,Real,Real,0.4293608069419861,0.5706391930580139,Fake,0.9478238821029664,0.0521761178970336,Fake,0.9941547513008118,0.0058453092351555,Fake,0.9999736547470092,2.6379822884337045e-05
/content/Dataset/Test/Real/real_1896.jpg,Real,Real,0.0015421662246808,0.9984577894210817,Fake,0.996350646018982,0.0036492915824055,Fake,0.9924106597900392,0.0075893201865255,Fake,0.9999325275421144,6.751887121936306e-05
